t xVel yVel zVel xVelIn yVelIn zVelIn xVelOut yVelOut zVelOut wptRefVelX wptRefVelY wptRefVelZ
122 -0.1803393764167 0.1291752269265 -0.006918005086479 -0.219606457136884 -0.0501218610883929 -0.03494120091217 -0.141072295696516 0.308472314941393 0.021105190739212 -0.142188733571 0.20562675907 0
123 -0.1771645214011 0.1171079059517 -0.005674874968829 -0.213154785347303 -0.0902197688900403 -0.0308763111119072 -0.141174257454897 0.32443558079344 0.0195265611742492 -0.14321348474 0.204914366965 0
124 -0.1701343492564 0.1260100782709 -0.008233474753799 -0.216384991916759 -0.0855169375608878 -0.0364429005282218 -0.123883706596041 0.337537094102688 0.0199759510206238 -0.144238646676 0.204194056733 0
125 -0.1701343492564 0.1260100782709 -0.008233474753799 -0.216384991916759 -0.0855169375608878 -0.0364429005282218 -0.123883706596041 0.337537094102688 0.0199759510206238 -0.145255710643 0.203471812607 0
126 -0.1648252936858 0.1277238718075 -0.003148306999356 -0.206632236422983 -0.085036786715744 -0.0374825116599659 -0.123018350948617 0.340484530330744 0.031185897661254 -0.146274535752 0.202740622941 0
127 -0.1648252936858 0.1277238718075 -0.003148306999356 -0.206632236422983 -0.085036786715744 -0.0374825116599659 -0.123018350948617 0.340484530330744 0.031185897661254 -0.147284587125 0.202008045373 0
128 -0.1722734372255 0.129058776861 -0.003184940014036 -0.217860687661903 -0.0818941133753895 -0.0374876001577754 -0.126686186789096 0.34001166709739 0.0311177201297034 -0.148293944795 0.201268243737 0
129 -0.1788015814574 0.09568927027517 -0.001121227163826 -0.227130004156728 -0.107962178169485 -0.0372062258876154 -0.130473158758072 0.299340718719825 0.0349637715599634 -0.149297064642 0.200525276435 0
130 -0.179986100936 0.09766016347197 -0.001708228420466 -0.228858305320629 -0.107474076241628 -0.0380056291963323 -0.131113896551371 0.302794403185568 0.0345891723554003 -0.150296462216 0.199777309636 0
131 -0.1804413050022 0.09798869292317 0.00028926189989 -0.229235899826808 -0.107188435436979 -0.0360695843023186 -0.131646710177592 0.303165821283319 0.0366481081020986 -0.151294983374 0.199022179683 0
132 -0.1727948811611 0.12040878169827 0.00967899654061 -0.223606201235614 -0.0374174085056082 -0.0215317709953706 -0.121983561086586 0.278234971902148 0.0408897640765906 -0.152289143388 0.198262494703 0
133 -0.1727948811611 0.12040878169827 0.00967899654061 -0.223606201235614 -0.0374174085056082 -0.0215317709953706 -0.121983561086586 0.278234971902148 0.0408897640765906 -0.153279288804 0.197497999038 0
134 -0.1684271984955 0.11798870983067 0.0128611864987867 -0.217583853217066 -0.0389909808137323 -0.0123330804033963 -0.119270543773934 0.274968400475072 0.0380554534009697 -0.154263110584 0.196730507835 0
135 -0.16701425958444 0.11647053197347 0.0109151080716477 -0.219401140635535 -0.0391051340000466 -0.0140114121981813 -0.114627378533345 0.272046197946987 0.0358416283414767 -0.155245086763 0.195956533537 0
136 -0.16701425958444 0.11647053197347 0.0109151080716477 -0.219401140635535 -0.0391051340000466 -0.0140114121981813 -0.114627378533345 0.272046197946987 0.0358416283414767 -0.156223051827 0.195177760203 0
137 -0.17325487471034 0.126369582957001 0.0097091258037877 -0.23997714947942 -0.00372070997684856 -0.0131793086458377 -0.10653259994126 0.256459875890851 0.0325975602534131 -0.15719759695 0.194393712638 0
