t xx yy zz xxIn yyIn zzIn xxOut yyOut zzOut wptRefX wptRefY wptRefZ
113 0.192771143198429 0.474158697947357 0.00132222734259061 0.165642442605154 0.450755550765054 -0.00561698854852327 0.219899843791703 0.49756184512966 0.00826144323370449 0.217847927239 0.45004697599 0
114 0.188285716562964 0.475939160221929 0.00137594251293132 0.161771990471826 0.45301493804017 -0.00562462975358742 0.214799442654103 0.498863382403687 0.00837651477945007 0.213340633588 0.452201032795 0
115 0.181933458288179 0.478039564492821 0.0011751928437565 0.152144263078812 0.455385737807025 -0.00593282994805304 0.211722653497545 0.500693391178618 0.00828321563556604 0.208804569886 0.454313384785 0
116 0.177465629615214 0.479857732992214 0.00123266012432718 0.147324293871892 0.458041617575652 -0.00599874514598066 0.207606965358536 0.501673848408776 0.00846406539463502 0.204263969771 0.456372907449 0
117 0.172532231297 0.481834701057357 0.00128865481102432 0.143390010762979 0.459128965951009 -0.0059415020782296 0.201674451831021 0.504540436163705 0.00851881170027825 0.199683168121 0.458395715915 0
118 0.167677489074179 0.48348701395375 0.00149336531739014 0.137339444856908 0.460927532816192 -0.00592579546574845 0.198015533291449 0.506046495091308 0.00891252610052874 0.195093204172 0.460367941636 0
119 0.163337601277571 0.485042795397 0.00146406681978671 0.134527376708947 0.463092317471726 -0.00591919467055148 0.192147825846196 0.506993273322274 0.0088473283101249 0.190475222068 0.462297728502 0
120 0.15838165679575 0.486669457679679 0.00177536381448664 0.129907799290346 0.465434519390875 -0.00573181745188784 0.186855514301154 0.507904395968482 0.00928254508086112 0.18584446261 0.464178667882 0
121 0.154521330153357 0.487873676869929 0.00170165810910246 0.125558759911289 0.466559255645093 -0.00583446792704779 0.183483900395425 0.509188098094764 0.00923778414525272 0.181198687581 0.466011840643 0
122 0.149128375404275 0.489281097255036 0.00172091047371946 0.119815583110252 0.469044611496207 -0.00589553282439169 0.178441167698298 0.509517583013864 0.00933735377183062 0.176517713195 0.467804977452 0
123 0.144606920373339 0.490516032512464 0.00176612357708607 0.11413354512711 0.4704539335036 -0.00587449591046885 0.175080295619568 0.510578131521329 0.009406743064641 0.171832487334 0.469546159921 0
124 0.139913306488661 0.492139464953107 0.00195489158790682 0.111381096188086 0.473111944700552 -0.00579231961887111 0.168445516789236 0.511166985205662 0.00970210279468475 0.167127393407 0.471241375914 0
125 0.133491495567904 0.493773689998714 0.001964024624109 0.0993630640772226 0.474635184796779 -0.00581265518005281 0.167619927058585 0.51291219520065 0.00974070442827081 0.162411047093 0.472887567802 0
126 0.12840587883535 0.495298604432393 0.00204491801682096 0.0941946524170592 0.477081637294309 -0.00587152377545805 0.162617105253641 0.513515571570477 0.00996135980909998 0.157670910154 0.474489076894 0
